ensembl_gene,module
ENSG00000231409,M5
ENSG00000268883,grey
ENSG00000102401,grey
ENSG00000160007,grey
ENSG00000122359,grey
ENSG00000204196,M5
ENSG00000117481,M4
ENSG00000234431,M11
ENSG00000156273,grey
ENSG00000233937,M3
ENSG00000274471,grey
ENSG00000142541,M5
ENSG00000279716,M3
ENSG00000094631,M3
ENSG00000273217,M7
ENSG00000224578,M5
ENSG00000241838,grey
ENSG00000159322,grey
ENSG00000183340,grey
ENSG00000119688,M3
ENSG00000268751,grey
ENSG00000100242,grey
ENSG00000171314,grey
ENSG00000162613,M2
ENSG00000198130,grey
ENSG00000112079,grey
ENSG00000205220,grey
ENSG00000013392,grey
ENSG00000265688,M4
ENSG00000273295,grey
ENSG00000006625,M5
ENSG00000225872,M4
ENSG00000023608,M7
ENSG00000085982,grey
ENSG00000077684,grey
ENSG00000258297,M3
ENSG00000258559,M3
ENSG00000243789,grey
ENSG00000052749,grey
ENSG00000156162,M2
ENSG00000158985,grey
ENSG00000140474,grey
ENSG00000063241,grey
ENSG00000135605,M8
ENSG00000100749,M8
ENSG00000183682,M4
ENSG00000185220,grey
ENSG00000131323,grey
ENSG00000196284,M2
ENSG00000143179,M7
ENSG00000167797,grey
ENSG00000150991,grey
ENSG00000223509,grey
ENSG00000280287,grey
ENSG00000189343,M5
ENSG00000101040,grey
ENSG00000163106,grey
ENSG00000255513,M5
ENSG00000131844,grey
ENSG00000215067,grey
ENSG00000250602,M1
ENSG00000225963,M15
ENSG00000175854,grey
ENSG00000183199,M5
ENSG00000270532,grey
ENSG00000227678,M20
ENSG00000100522,M16
ENSG00000138760,M1
ENSG00000229119,M5
ENSG00000175544,M14
ENSG00000204519,grey
ENSG00000166170,M7
ENSG00000269891,grey
ENSG00000166323,M4
ENSG00000249264,M5
ENSG00000180694,grey
ENSG00000154978,grey
ENSG00000205664,grey
ENSG00000174151,grey
ENSG00000122085,M2
ENSG00000107771,M12
ENSG00000107672,M5
ENSG00000177628,M5
ENSG00000133247,M3
ENSG00000183734,grey
ENSG00000235105,grey
ENSG00000263740,grey
ENSG00000101082,grey
ENSG00000001497,M2
ENSG00000075142,grey
ENSG00000076248,grey
ENSG00000203808,grey
ENSG00000186187,grey
ENSG00000173275,grey
ENSG00000011523,M12
ENSG00000188511,grey
ENSG00000133226,M2
ENSG00000196605,M2
ENSG00000073969,M9
ENSG00000182173,M3
ENSG00000272657,grey
ENSG00000181744,grey
ENSG00000113742,grey
ENSG00000230091,grey
ENSG00000106113,grey
ENSG00000168411,M7
ENSG00000237149,grey
ENSG00000143870,M16
ENSG00000011304,grey
ENSG00000119242,grey
ENSG00000172803,M15
ENSG00000130363,grey
ENSG00000263266,M5
ENSG00000196227,grey
ENSG00000062822,grey
ENSG00000171055,M12
ENSG00000260836,M5
ENSG00000229867,grey
ENSG00000135049,grey
ENSG00000096063,M8
ENSG00000225031,M5
ENSG00000211584,M1
ENSG00000255587,grey
ENSG00000185267,grey
ENSG00000279207,grey
ENSG00000198954,grey
ENSG00000197586,grey
ENSG00000153896,M3
ENSG00000267387,grey
ENSG00000180376,M3
ENSG00000213930,grey
ENSG00000186704,grey
ENSG00000187838,grey
ENSG00000183765,grey
ENSG00000048471,grey
ENSG00000156650,M2
ENSG00000100105,M3
ENSG00000181016,grey
ENSG00000184677,grey
ENSG00000244363,M5
ENSG00000260855,grey
ENSG00000148019,M7
ENSG00000161013,grey
ENSG00000250615,grey
ENSG00000003987,M9
ENSG00000140326,M3
ENSG00000188352,grey
ENSG00000147604,M5
ENSG00000281371,grey
ENSG00000173209,M3
ENSG00000146416,grey
ENSG00000102172,grey
ENSG00000050344,grey
ENSG00000221829,M3
ENSG00000196109,grey
ENSG00000134758,M7
ENSG00000099251,grey
ENSG00000146414,M2
ENSG00000225205,grey
ENSG00000196757,M3
ENSG00000256087,grey
ENSG00000149054,grey
ENSG00000130193,grey
ENSG00000257576,grey
ENSG00000273154,grey
ENSG00000162601,M2
ENSG00000228903,grey
ENSG00000068028,grey
ENSG00000198393,M3
ENSG00000156504,M2
ENSG00000132780,M2
ENSG00000010292,M7
ENSG00000047346,grey
ENSG00000172840,grey
ENSG00000175216,M7
ENSG00000265840,M6
ENSG00000055483,grey
ENSG00000198856,M16
ENSG00000171189,grey
ENSG00000266916,M4
ENSG00000205060,grey
ENSG00000213442,M5
ENSG00000185834,M5
ENSG00000275180,grey
ENSG00000100429,M3
ENSG00000228170,grey
ENSG00000138018,grey
ENSG00000073536,M7
ENSG00000267165,grey
ENSG00000164627,M4
ENSG00000225159,M5
ENSG00000269858,M20
ENSG00000178297,grey
ENSG00000122873,M17
ENSG00000100058,M3
ENSG00000170634,grey
ENSG00000111834,M4
ENSG00000242861,grey
ENSG00000108669,grey
ENSG00000131473,grey
ENSG00000188375,grey
ENSG00000090621,M5
ENSG00000138336,grey
ENSG00000145214,M3
ENSG00000171295,grey
ENSG00000101439,grey
ENSG00000186197,grey
ENSG00000167103,grey
ENSG00000141295,grey
ENSG00000105875,grey
ENSG00000255823,M26
ENSG00000171649,grey
ENSG00000114544,M2
ENSG00000284482,M5
ENSG00000141179,grey
ENSG00000180822,M6
ENSG00000132646,M8
ENSG00000148824,M3
ENSG00000064961,M5
ENSG00000260793,M3
ENSG00000230487,grey
ENSG00000196670,M2
ENSG00000138834,grey
ENSG00000151503,grey
ENSG00000099622,M3
ENSG00000224195,M1
ENSG00000253859,M27
ENSG00000253374,M27
ENSG00000012822,grey
ENSG00000108861,M12
ENSG00000145029,M3
ENSG00000144867,M16
ENSG00000125878,M11
ENSG00000144821,grey
ENSG00000177076,grey
ENSG00000253645,grey
ENSG00000227775,grey
ENSG00000100359,M3
ENSG00000167114,grey
ENSG00000143390,grey
ENSG00000272149,M1
ENSG00000182220,grey
ENSG00000163257,M2
ENSG00000119782,grey
ENSG00000111731,M2
ENSG00000066651,M2
ENSG00000100151,grey
ENSG00000138688,M2
ENSG00000171448,M2
ENSG00000167775,grey
ENSG00000165288,grey
ENSG00000203879,grey
ENSG00000161618,grey
ENSG00000064763,grey
ENSG00000119899,M16
ENSG00000153113,grey
ENSG00000160226,M3
ENSG00000181585,M9
ENSG00000213204,M7
ENSG00000010539,grey
ENSG00000256671,grey
ENSG00000083097,M2
ENSG00000264701,M3
ENSG00000106144,grey
ENSG00000144455,M5
ENSG00000169756,grey
ENSG00000236439,M5
ENSG00000136603,grey
ENSG00000258987,M12
ENSG00000129566,grey
ENSG00000106397,grey
ENSG00000052795,grey
ENSG00000100156,grey
ENSG00000142676,M5
ENSG00000258761,grey
ENSG00000117758,grey
ENSG00000262691,grey
ENSG00000108799,grey
ENSG00000273203,grey
ENSG00000102753,M12
ENSG00000105552,grey
ENSG00000184481,grey
ENSG00000196535,grey
ENSG00000279518,grey
ENSG00000266527,grey
ENSG00000143429,grey
ENSG00000064607,M3
ENSG00000186020,M3
ENSG00000135250,M7
ENSG00000178226,grey
ENSG00000100288,M3
ENSG00000125652,M4
ENSG00000173653,M3
ENSG00000224066,M4
ENSG00000112159,M2
ENSG00000213963,grey
ENSG00000152520,grey
ENSG00000146540,M2
ENSG00000229299,grey
ENSG00000229419,M2
ENSG00000262539,grey
ENSG00000214544,grey
ENSG00000254876,M3
ENSG00000226891,grey
ENSG00000074621,M2
ENSG00000216866,M5
ENSG00000158470,grey
ENSG00000244041,grey
ENSG00000176390,grey
ENSG00000205771,M16
ENSG00000121964,grey
ENSG00000233006,grey
ENSG00000108829,M16
ENSG00000279322,grey
ENSG00000218582,grey
ENSG00000284048,M3
ENSG00000109971,grey
ENSG00000228716,M8
ENSG00000248019,grey
ENSG00000256663,M8
ENSG00000118096,M2
ENSG00000048028,M12
ENSG00000204583,M13
ENSG00000149231,M2
ENSG00000237781,grey
ENSG00000110171,grey
ENSG00000108021,M2
ENSG00000253541,grey
ENSG00000206417,M5
ENSG00000117448,M16
ENSG00000203943,grey
ENSG00000272173,M5
ENSG00000060642,M3
ENSG00000198246,grey
ENSG00000006607,grey
ENSG00000152061,grey
ENSG00000181350,M5
ENSG00000137218,M2
ENSG00000149489,grey
ENSG00000182919,grey
ENSG00000205352,grey
ENSG00000265784,grey
ENSG00000278259,grey
ENSG00000158828,grey
ENSG00000149483,grey
ENSG00000171150,M2
ENSG00000163281,M2
ENSG00000283088,M2
ENSG00000185829,grey
ENSG00000116473,grey
ENSG00000188735,grey
ENSG00000271725,grey
ENSG00000259429,M6
ENSG00000148680,M4
ENSG00000169018,M2
ENSG00000105771,M3
ENSG00000177156,grey
ENSG00000047662,M3
ENSG00000258989,M11
ENSG00000139974,M2
ENSG00000272568,grey
ENSG00000100243,M1
ENSG00000198585,grey
ENSG00000244457,grey
ENSG00000047578,M3
ENSG00000224051,M8
ENSG00000143971,M2
ENSG00000143418,grey
ENSG00000271218,grey
ENSG00000129925,grey
ENSG00000166166,M1
ENSG00000197958,M5
ENSG00000233232,M4
ENSG00000180357,M2
ENSG00000241878,M20
ENSG00000214029,M3
ENSG00000168297,grey
ENSG00000169592,M3
ENSG00000174370,grey
ENSG00000100271,M4
ENSG00000141985,grey
ENSG00000214776,M4
ENSG00000225648,M2
ENSG00000143786,grey
ENSG00000141380,M2
ENSG00000259327,M2
ENSG00000225470,M3
ENSG00000167325,M7
ENSG00000233077,grey
ENSG00000242951,M5
ENSG00000226200,grey
ENSG00000179195,grey
ENSG00000141582,grey
ENSG00000166734,grey
ENSG00000197584,grey
ENSG00000068697,M1
ENSG00000105372,M5
ENSG00000102871,grey
ENSG00000165171,grey
ENSG00000149091,grey
ENSG00000133119,M7
ENSG00000110172,grey
ENSG00000178149,M3
ENSG00000135766,grey
ENSG00000205133,grey
ENSG00000181007,M2
ENSG00000174428,grey
ENSG00000256667,M3
ENSG00000148672,grey
ENSG00000267755,M3
ENSG00000181915,M7
ENSG00000214207,M6
ENSG00000140993,M3
ENSG00000177042,grey
ENSG00000133030,M2
ENSG00000273485,grey
ENSG00000100814,M5
ENSG00000215908,grey
ENSG00000116857,grey
ENSG00000172890,M3
ENSG00000170677,M1
ENSG00000167130,grey
ENSG00000100036,M7
ENSG00000279333,M9
ENSG00000229994,M5
ENSG00000206527,grey
ENSG00000030304,grey
ENSG00000271698,grey
ENSG00000233859,M1
ENSG00000090905,M2
ENSG00000269964,M4
ENSG00000189369,M7
ENSG00000213625,M1
ENSG00000257621,M3
ENSG00000234782,M5
ENSG00000144674,M12
ENSG00000229689,grey
ENSG00000244187,grey
ENSG00000139154,M2
ENSG00000225108,M6
ENSG00000169635,M3
ENSG00000205583,M3
ENSG00000169410,grey
ENSG00000120805,M16
ENSG00000089123,grey
ENSG00000104863,grey
ENSG00000092470,M7
ENSG00000122550,grey
ENSG00000278864,grey
ENSG00000124587,grey
ENSG00000258941,grey
ENSG00000258388,grey
ENSG00000145041,M7
ENSG00000174032,M17
ENSG00000136143,M12
ENSG00000104695,M1
ENSG00000174010,M7
ENSG00000011021,M3
ENSG00000166704,M3
ENSG00000253861,M2
ENSG00000263006,M7
ENSG00000197885,grey
ENSG00000224186,grey
ENSG00000136925,grey
ENSG00000145757,M4
ENSG00000159128,M15
ENSG00000164284,grey
ENSG00000222046,M4
ENSG00000108961,M4
ENSG00000092140,M7
ENSG00000185619,grey
ENSG00000214262,M2
ENSG00000135763,M7
ENSG00000108468,M2
ENSG00000008282,grey
ENSG00000169228,grey
ENSG00000267680,M3
ENSG00000258708,grey
ENSG00000105722,grey
ENSG00000226784,grey
ENSG00000112667,grey
ENSG00000099797,grey
ENSG00000167113,M3
ENSG00000223960,M2
ENSG00000116830,M7
ENSG00000227741,grey
ENSG00000075407,M3
ENSG00000085871,grey
ENSG00000172667,grey
ENSG00000177383,grey
ENSG00000271699,grey
ENSG00000144504,grey
ENSG00000117450,grey
ENSG00000196659,M3
ENSG00000105327,grey
ENSG00000126001,M7
ENSG00000109920,M2
ENSG00000228060,M5
ENSG00000185418,grey
ENSG00000176273,grey
ENSG00000259780,grey
ENSG00000232533,grey
ENSG00000144357,M12
ENSG00000226252,M11
ENSG00000095380,grey
ENSG00000160404,M20
ENSG00000182600,grey
ENSG00000236213,grey
ENSG00000255310,grey
ENSG00000128645,M24
ENSG00000175220,grey
ENSG00000181666,M3
ENSG00000147044,grey
ENSG00000183527,M7
ENSG00000106086,M2
ENSG00000166398,M11
ENSG00000123728,grey
ENSG00000134308,M2
ENSG00000206053,grey
ENSG00000100580,grey
ENSG00000109572,grey
ENSG00000198911,grey
ENSG00000103160,M2
ENSG00000198001,grey
ENSG00000047230,grey
ENSG00000236287,M3
ENSG00000205923,M3
ENSG00000179476,grey
ENSG00000276386,grey
ENSG00000267633,grey
ENSG00000272821,grey
ENSG00000279182,M3
ENSG00000212978,grey
ENSG00000115155,grey
ENSG00000196498,M2
ENSG00000181773,grey
ENSG00000262454,grey
ENSG00000176444,M3
ENSG00000119669,grey
ENSG00000085998,grey
ENSG00000174353,M2
ENSG00000228205,M5
ENSG00000149636,M8
ENSG00000106261,grey
ENSG00000226525,M5
ENSG00000177034,M2
ENSG00000261408,M3
ENSG00000119977,M16
ENSG00000260418,grey
ENSG00000203950,M1
ENSG00000233483,grey
ENSG00000109618,grey
ENSG00000276293,grey
ENSG00000225449,grey
ENSG00000130024,M2
ENSG00000188501,grey
ENSG00000172888,M2
ENSG00000112118,grey
ENSG00000005302,grey
ENSG00000104375,grey
ENSG00000259409,grey
ENSG00000179611,grey
ENSG00000037897,M16
ENSG00000245680,M3
ENSG00000105953,M17
ENSG00000230445,M4
ENSG00000271425,grey
ENSG00000158623,grey
ENSG00000069275,M2
ENSG00000253833,M1
ENSG00000140650,M16
ENSG00000141577,M3
ENSG00000165322,grey
ENSG00000167780,grey
ENSG00000100911,grey
ENSG00000185869,M7
ENSG00000137075,M7
ENSG00000103199,M2
ENSG00000183161,grey
ENSG00000104450,grey
ENSG00000121089,M5
ENSG00000111817,M5
ENSG00000280852,M12
ENSG00000107890,M2
ENSG00000268729,M9
ENSG00000133812,M1
ENSG00000198221,grey
ENSG00000165572,grey
ENSG00000226419,grey
ENSG00000165233,grey
ENSG00000185278,grey
ENSG00000100417,grey
ENSG00000165704,grey
ENSG00000236349,grey
ENSG00000166860,M7
ENSG00000092148,M12
ENSG00000165102,grey
ENSG00000231925,M15
ENSG00000260257,grey
ENSG00000167925,M3
ENSG00000104219,grey
ENSG00000160072,M3
ENSG00000121058,M7
ENSG00000170832,M8
ENSG00000112874,grey
ENSG00000118418,grey
ENSG00000105556,grey
ENSG00000164924,grey
ENSG00000133794,grey
ENSG00000186104,M3
ENSG00000272993,grey
ENSG00000102900,M7
ENSG00000176208,M8
ENSG00000152767,grey
ENSG00000168944,M2
ENSG00000120798,M2
ENSG00000277561,grey
ENSG00000112406,grey
ENSG00000130150,grey
ENSG00000164463,grey
ENSG00000129484,M2
ENSG00000258757,grey
ENSG00000269713,grey
ENSG00000261556,grey
ENSG00000242516,grey
ENSG00000161395,grey
ENSG00000198270,grey
ENSG00000028203,M2
ENSG00000087095,grey
ENSG00000276141,grey
ENSG00000159374,grey
ENSG00000158691,M2
ENSG00000277147,grey
ENSG00000140750,grey
ENSG00000180879,M16
ENSG00000168876,grey
ENSG00000250151,grey
ENSG00000151687,M2
ENSG00000225361,M4
ENSG00000243004,M5
ENSG00000204177,grey
ENSG00000126215,M3
ENSG00000153832,M4
ENSG00000196715,grey
ENSG00000197372,grey
ENSG00000044115,M1
ENSG00000178338,M2
ENSG00000235106,M2
ENSG00000141959,M16
ENSG00000250802,grey
ENSG00000228315,M3
ENSG00000146083,M20
ENSG00000108604,grey
ENSG00000162062,M8
ENSG00000198887,M2
ENSG00000213672,M2
ENSG00000164331,M2
ENSG00000140548,grey
ENSG00000180747,M2
ENSG00000177200,M2
ENSG00000122490,grey
ENSG00000184220,grey
ENSG00000272849,M3
ENSG00000182154,M17
ENSG00000263342,M12
ENSG00000242477,M5
ENSG00000178750,M6
ENSG00000114416,M12
ENSG00000155561,M2
ENSG00000110315,M8
ENSG00000133112,M5
ENSG00000197182,M5
ENSG00000263798,M3
ENSG00000173950,grey
ENSG00000158792,grey
ENSG00000172757,M15
ENSG00000073803,grey
ENSG00000096384,M5
ENSG00000272442,grey
ENSG00000135823,grey
ENSG00000223773,M5
ENSG00000105647,grey
ENSG00000102531,grey
ENSG00000163249,M8
ENSG00000101888,M8
ENSG00000173041,grey
ENSG00000260306,M3
ENSG00000027001,grey
ENSG00000179630,grey
ENSG00000086061,grey
ENSG00000167700,grey
ENSG00000231999,grey
ENSG00000204149,M3
ENSG00000089177,grey
ENSG00000241014,grey
ENSG00000252690,grey
ENSG00000243147,grey
ENSG00000185000,grey
ENSG00000118620,grey
ENSG00000131876,M2
ENSG00000225177,grey
ENSG00000247400,M4
ENSG00000160813,M3
ENSG00000144746,M12
ENSG00000267688,M1
ENSG00000089737,grey
ENSG00000127914,M2
ENSG00000113328,M5
ENSG00000203880,M2
ENSG00000166224,grey
ENSG00000173366,grey
ENSG00000154642,M7
ENSG00000259522,M7
ENSG00000165527,grey
ENSG00000167778,M1
ENSG00000198612,M12
ENSG00000184634,grey
ENSG00000224407,grey
ENSG00000223803,M5
ENSG00000167397,M16
ENSG00000124019,M11
ENSG00000213860,M5
ENSG00000231989,M4
ENSG00000129317,grey
ENSG00000196793,M4
ENSG00000265179,grey
ENSG00000236017,M3
ENSG00000259332,M13
ENSG00000182648,M4
ENSG00000214535,M5
ENSG00000162139,grey
ENSG00000186160,grey
ENSG00000217576,M3
ENSG00000196305,M7
ENSG00000259900,M23
ENSG00000167716,grey
ENSG00000065978,grey
ENSG00000136240,M16
ENSG00000064726,M12
ENSG00000142867,grey
ENSG00000171863,M5
ENSG00000168283,M2
ENSG00000263956,grey
ENSG00000235043,grey
ENSG00000162413,M12
ENSG00000126970,grey
ENSG00000156853,M7
ENSG00000196653,M3
ENSG00000130487,grey
ENSG00000068796,M7
ENSG00000140525,M8
ENSG00000259462,M4
ENSG00000155545,M2
ENSG00000237036,grey
ENSG00000170917,grey
ENSG00000114126,M7
ENSG00000168061,grey
ENSG00000149577,grey
ENSG00000259488,grey
ENSG00000115091,M15
ENSG00000101752,M2
ENSG00000182899,M5
ENSG00000259031,M9
ENSG00000103150,M17
ENSG00000260521,M5
ENSG00000116604,M12
ENSG00000161542,grey
ENSG00000126261,M2
ENSG00000107140,grey
ENSG00000109670,grey
ENSG00000164889,M5
ENSG00000107566,grey
ENSG00000180776,grey
ENSG00000088448,grey
ENSG00000178921,M7
ENSG00000130255,M5
ENSG00000134897,grey
ENSG00000107938,M2
ENSG00000178719,M20
ENSG00000163625,grey
ENSG00000173145,M2
ENSG00000197275,grey
ENSG00000229132,M5
ENSG00000250221,M6
ENSG00000221995,grey
ENSG00000155749,M4
ENSG00000220842,M5
ENSG00000172748,M3
ENSG00000128050,M7
ENSG00000156500,grey
ENSG00000111144,grey
ENSG00000232553,grey
ENSG00000253352,M3
ENSG00000103353,M12
ENSG00000095587,grey
ENSG00000228960,grey
ENSG00000197016,M2
ENSG00000147036,grey
ENSG00000120526,M7
ENSG00000188529,M2
ENSG00000118961,grey
ENSG00000100083,M3
ENSG00000115042,grey
ENSG00000162368,M5
ENSG00000105640,M5
ENSG00000161960,M5
ENSG00000171428,grey
ENSG00000189050,M7
ENSG00000127314,grey
ENSG00000158122,M1
ENSG00000188811,M2
ENSG00000142168,grey
ENSG00000133858,M2
ENSG00000136169,M2
ENSG00000230204,M27
ENSG00000167264,M8
ENSG00000140988,M5
ENSG00000109919,grey
ENSG00000088682,M17
ENSG00000185305,grey
ENSG00000280206,grey
ENSG00000231871,M1
ENSG00000137171,grey
ENSG00000023228,M17
ENSG00000230149,grey
ENSG00000161179,grey
ENSG00000241163,M20
ENSG00000160951,grey
ENSG00000106133,M3
ENSG00000144426,M5
ENSG00000260691,grey
ENSG00000183763,M8
ENSG00000213326,M5
ENSG00000248092,grey
ENSG00000224631,M5
ENSG00000140543,grey
ENSG00000225951,M4
ENSG00000058063,grey
ENSG00000225663,grey
ENSG00000101417,grey
ENSG00000280594,grey
ENSG00000103018,grey
ENSG00000100403,grey
ENSG00000130714,M4
ENSG00000148362,M3
ENSG00000119812,M12
ENSG00000079277,grey
ENSG00000188051,grey
ENSG00000226715,M5
ENSG00000173264,grey
ENSG00000260300,M17
ENSG00000163104,M2
ENSG00000112983,M4
ENSG00000125520,grey
ENSG00000144909,grey
ENSG00000167815,M17
ENSG00000134419,M5
ENSG00000250740,grey
ENSG00000147955,M16
ENSG00000137496,M3
ENSG00000169062,M3
ENSG00000227751,grey
ENSG00000156466,grey
ENSG00000120328,M1
ENSG00000127483,M2
ENSG00000269242,M5
ENSG00000225880,M3
ENSG00000013583,grey
ENSG00000241015,grey
ENSG00000254855,M4
ENSG00000225216,M1
ENSG00000226688,grey
ENSG00000116199,M2
ENSG00000109680,M2
ENSG00000070614,grey
ENSG00000104408,M5
ENSG00000116489,grey
ENSG00000198429,grey
ENSG00000134910,M16
ENSG00000198018,M16
ENSG00000112033,grey
ENSG00000261468,M11
ENSG00000065029,M3
ENSG00000174599,M4
ENSG00000125485,grey
ENSG00000101850,grey
ENSG00000198691,grey
ENSG00000100299,grey
ENSG00000174373,M2
ENSG00000004864,grey
ENSG00000107937,M7
ENSG00000175054,M7
ENSG00000132680,M3
ENSG00000140043,M17
ENSG00000283426,grey
ENSG00000197479,M1
ENSG00000008083,M8
ENSG00000180211,M5
ENSG00000011258,M2
ENSG00000213087,M5
ENSG00000149346,M3
ENSG00000197102,M2
ENSG00000264920,grey
ENSG00000275665,M3
ENSG00000157184,grey
ENSG00000162695,grey
ENSG00000102218,M15
ENSG00000111581,M2
ENSG00000226403,grey
ENSG00000140262,M2
ENSG00000226121,M7
ENSG00000185043,grey
ENSG00000132434,grey
ENSG00000233016,grey
ENSG00000146776,M3
ENSG00000198331,M7
ENSG00000262112,grey
ENSG00000103044,grey
ENSG00000102144,grey
ENSG00000226210,grey
ENSG00000188868,M3
ENSG00000197162,M3
ENSG00000123600,grey
ENSG00000171159,grey
ENSG00000224376,grey
ENSG00000108239,M2
ENSG00000255252,M16
ENSG00000197258,M5
ENSG00000196267,grey
ENSG00000120784,M2
ENSG00000242852,M4
ENSG00000180953,grey
ENSG00000230074,M4
ENSG00000149201,M4
ENSG00000176714,grey
ENSG00000115368,M2
ENSG00000230629,M5
ENSG00000188649,M7
ENSG00000204791,M8
ENSG00000197128,grey
ENSG00000105136,M3
ENSG00000112232,grey
ENSG00000197312,grey
ENSG00000185710,M2
ENSG00000113269,grey
ENSG00000140463,M3
ENSG00000152455,M7
ENSG00000135503,M6
ENSG00000145734,M2
ENSG00000228798,grey
ENSG00000166508,M7
ENSG00000220205,M2
ENSG00000197935,grey
ENSG00000260280,M3
ENSG00000047932,M2
ENSG00000002549,grey
ENSG00000109083,grey
ENSG00000271787,grey
ENSG00000164828,M2
ENSG00000158234,grey
ENSG00000187372,M1
ENSG00000162929,grey
ENSG00000135148,grey
ENSG00000280399,grey
ENSG00000185947,grey
ENSG00000010270,grey
ENSG00000197019,grey
ENSG00000143198,grey
ENSG00000229852,grey
ENSG00000117691,M1
ENSG00000229212,M6
ENSG00000283208,M2
ENSG00000153157,M4
ENSG00000187790,M7
ENSG00000068323,grey
ENSG00000273269,grey
ENSG00000072401,grey
ENSG00000250565,M4
ENSG00000145715,M2
ENSG00000123472,M17
ENSG00000279672,grey
ENSG00000145919,M12
ENSG00000109775,grey
ENSG00000078699,M3
ENSG00000119707,M2
ENSG00000164037,M4
ENSG00000108479,grey
ENSG00000156671,M12
ENSG00000260466,M8
ENSG00000253320,M4
ENSG00000275183,M3
ENSG00000205078,M3
ENSG00000124198,grey
ENSG00000163466,M15
ENSG00000245958,M3
ENSG00000111300,M2
ENSG00000136877,M5
ENSG00000066654,M2
ENSG00000262302,M6
ENSG00000175938,grey
ENSG00000159023,grey
ENSG00000140400,M3
ENSG00000198742,grey
ENSG00000132004,M3
ENSG00000167840,grey
ENSG00000241282,M5
ENSG00000151348,M1
ENSG00000231443,M3
ENSG00000149554,M8
ENSG00000154898,grey
ENSG00000155085,M4
ENSG00000164040,grey
ENSG00000141404,grey
ENSG00000280073,grey
ENSG00000269235,grey
ENSG00000130758,grey
ENSG00000174775,grey
ENSG00000213885,M5
ENSG00000239528,grey
ENSG00000125484,M7
ENSG00000143319,M7
ENSG00000198909,grey
ENSG00000240875,grey
ENSG00000165672,M17
ENSG00000196914,M1
ENSG00000167657,M1
ENSG00000154370,M20
ENSG00000237714,grey
ENSG00000114942,M5
ENSG00000114978,M15
ENSG00000064115,grey
ENSG00000181827,M2
ENSG00000115318,grey
ENSG00000261997,grey
ENSG00000081177,grey
ENSG00000101544,grey
ENSG00000257950,grey
ENSG00000138698,grey
ENSG00000178057,M4
ENSG00000152705,M4
ENSG00000186056,M5
ENSG00000186468,M5
ENSG00000108654,grey
ENSG00000142230,M7
ENSG00000082898,M2
ENSG00000262967,M12
ENSG00000240674,M5
ENSG00000240069,grey
ENSG00000070950,grey
ENSG00000169964,M3
ENSG00000105202,M5
ENSG00000262560,grey
ENSG00000103066,grey
ENSG00000166451,M8
ENSG00000072778,grey
ENSG00000072201,grey
ENSG00000108055,M2
ENSG00000172404,M4
ENSG00000231858,M20
ENSG00000141570,grey
ENSG00000142599,M12
ENSG00000281028,grey
ENSG00000260641,grey
ENSG00000227719,grey
ENSG00000227615,M5
ENSG00000101901,M3
ENSG00000197841,grey
ENSG00000219201,grey
ENSG00000161664,grey
ENSG00000260276,M16
ENSG00000134744,M2
ENSG00000124574,M3
ENSG00000178567,M3
ENSG00000213250,M1
ENSG00000130479,M7
ENSG00000164244,M16
ENSG00000197056,M2
ENSG00000130751,grey
ENSG00000249602,M4
ENSG00000186908,M2
ENSG00000130489,grey
ENSG00000030066,M2
ENSG00000173451,grey
ENSG00000173327,grey
ENSG00000124151,grey
ENSG00000151743,grey
ENSG00000109685,M7
ENSG00000101444,M5
ENSG00000188603,grey
ENSG00000011143,M3
ENSG00000144741,grey
ENSG00000110218,M7
ENSG00000253738,grey
ENSG00000108854,M2
ENSG00000132478,M3
ENSG00000172469,grey
ENSG00000089280,M2
ENSG00000181800,grey
ENSG00000180592,grey
ENSG00000177465,grey
ENSG00000227495,M12
ENSG00000154328,grey
ENSG00000196584,M8
ENSG00000247271,grey
ENSG00000039523,M11
ENSG00000263069,grey
ENSG00000196850,M12
ENSG00000221944,M3
ENSG00000185480,M8
ENSG00000220472,M5
ENSG00000015475,grey
ENSG00000150527,grey
ENSG00000164118,M2
ENSG00000249624,M15
ENSG00000105656,M20
ENSG00000112293,grey
ENSG00000090857,M2
ENSG00000136634,grey
ENSG00000219023,M5
ENSG00000261294,grey
ENSG00000139192,grey
ENSG00000261373,M20
ENSG00000238197,M4
ENSG00000231767,M5
ENSG00000180787,grey
ENSG00000165724,grey
ENSG00000104231,M5
ENSG00000065183,M7
ENSG00000146247,M2
ENSG00000170653,grey
ENSG00000182890,grey
ENSG00000124098,grey
ENSG00000125246,grey
ENSG00000091483,M17
ENSG00000172992,grey
ENSG00000188873,M5
ENSG00000160014,grey
ENSG00000250218,grey
ENSG00000123213,M17
ENSG00000196417,M2
ENSG00000240809,M15
ENSG00000171570,M20
ENSG00000161860,M4
ENSG00000223519,grey
ENSG00000168036,M2
ENSG00000270757,grey
ENSG00000277947,grey
ENSG00000165282,M3
ENSG00000271730,grey
ENSG00000240445,grey
ENSG00000105464,grey
ENSG00000136514,M14
ENSG00000254536,M3
ENSG00000112763,grey
ENSG00000281000,grey
ENSG00000152465,grey
ENSG00000092094,M3
ENSG00000172878,grey
ENSG00000197530,grey
ENSG00000117528,grey
ENSG00000183337,M2
ENSG00000134444,grey
ENSG00000225339,grey
ENSG00000160318,M4
ENSG00000147403,M5
